00000000, 120758.827148220400
00000007, 60671.430266178257
00000014, 59123.543457716980
00000021, 58730.239890550867
00000027, 58223.678420851364
00000032, 57375.660071000304
00000038, 56890.004039545325
00000044, 56454.252611548101
00000049, 55838.955087589296
00000055, 55214.186292285136
00000061, 54646.658213421681
00000067, 54076.812466617484
00000073, 53470.536490697588
00000078, 52890.592175404752
00000084, 52293.184301290210
00000090, 51661.610905853966
