00000000,  0.000000000000,  0.000000000000
00000007,  0.000000000000, -89.013335802122
00000014,  0.000000000000, -79.844684235582
00000021,  0.000000000000, -72.830088342215
00000027,  0.000000000000, -70.744425942948
00000032,  0.000000000000, -74.138919317619
00000038,  0.000000000000, -72.625141048093
00000044,  0.000000000000, -70.020682210838
00000049,  0.000000000000, -69.674818080827
00000055,  0.000000000000, -69.506588626851
00000061,  0.000000000000, -68.545942492264
00000067,  0.000000000000, -67.750902433943
00000073,  0.000000000000, -67.141700432458
00000078,  0.000000000000, -66.463039065212
00000084,  0.000000000000, -65.705623198156
00000090,  0.000000000000, -64.952567663212
